53.9,3887929.654067,332815.982889,5028286.061438
54.0,3887929.626811,332815.908510,5028286.087262
54.1,3887929.599554,332815.834132,5028286.113086
54.2,3887929.572298,332815.759753,5028286.138910
54.3,3887929.545041,332815.685375,5028286.164734
54.4,3887929.517785,332815.610996,5028286.190558
54.5,3887929.490528,332815.536618,5028286.216382
54.6,3887929.463272,332815.462239,5028286.242206
54.7,3887929.436016,332815.387861,5028286.268030
54.8,3887929.408759,332815.313482,5028286.293854
54.9,3887929.381503,332815.239104,5028286.319678
55.0,3887929.354246,332815.164725,5028286.345502
55.1,3887929.326990,332815.090347,5028286.371326
55.2,3887929.299733,332815.015968,5028286.397150
55.3,3887929.272477,332814.941590,5028286.422974
55.4,3887929.245220,332814.867211,5028286.448798
55.5,3887929.217964,332814.792833,5028286.474622
55.6,3887929.190707,332814.718454,5028286.500446
55.7,3887929.163451,332814.644076,5028286.526270
55.8,3887929.136195,332814.569697,5028286.552094
55.9,3887929.108938,332814.495319,5028286.577918
56.0,3887929.081682,332814.420940,5028286.603742
56.1,3887929.054425,332814.346562,5028286.629566
56.2,3887929.027169,332814.272183,5028286.655390
56.3,3887928.999912,332814.197805,5028286.681214
56.4,3887928.972656,332814.123426,5028286.707038
56.5,3887928.945399,332814.049048,5028286.732861
56.6,3887928.918143,332813.974669,5028286.758685
56.7,3887928.890887,332813.900291,5028286.784509
56.8,3887928.863630,332813.825912,5028286.810333
56.9,3887928.836374,332813.751534,5028286.836157
57.0,3887928.809117,332813.677155,5028286.861981
57.1,3887928.781861,332813.602777,5028286.887805
57.2,3887928.754604,332813.528398,5028286.913629
57.3,3887928.727348,332813.454020,5028286.939453
57.4,3887928.700091,332813.379642,5028286.965277
57.5,3887928.672835,332813.305263,5028286.991101
57.6,3887928.645578,332813.230885,5028287.016925
57.7,3887928.618322,332813.156506,5028287.042749
57.8,3887928.591065,332813.082128,5028287.068573
57.9,3887928.563809,332813.007749,5028287.094397
58.0,3887928.536553,332812.933371,5028287.120221
58.1,3887928.509296,332812.858992,5028287.146045
58.2,3887928.482040,332812.784614,5028287.171869
